FMAID,Parent ID
10394,12174
10385,12174
6601,12176
77600,12176
6600,12176
6666,12178
54362,12178
6718,12178
6667,12179
77539,12179
6719,12179
65579,12182
65775,12182
65443,12186
65446,12186
65608,12189
65607,12189
65610,12189
65780,12197
6190,12197
65783,12197
55185,12197
65782,12197
65781,12197
6871,12198
82578,12198
65411,12198
82569,12198
65406,12198
6189,12198
65409,12198
82590,12198
82572,12198
65809,12199
65403,12199
65823,12199
65835,12200
65828,12200
6874,12207
6877,12207
6879,12207
6878,12207
6875,12207
12208,12207
6881,12209
6880,12209
322896,12211
322895,12211
322897,12211
9376,12213
9378,12213
9377,12213
322892,12214
322894,12214
322893,12214
7489,12215
7486,12215
7488,12215
7487,12215
13165,12219
18193,12219
18184,12219
13182,12219
13156,12219
18196,12219
13160,12219
18202,12219
13185,12219
18205,12219
13313,12219
13184,12219
14109,12219
13308,12219
18187,12219
18190,12219
13312,12219
18181,12219
13183,12219
13181,12219
13187,12219
13309,12219
18199,12219
14094,12219
6082,12220
6084,12220
7394,12224
27413,12224
31739,12224
7410,12224
27359,12224
26572,12224
26660,12224
7409,12224
9300,12225
9349,12225
49297,12226
83013,12226
9244,12226
9305,12226
49298,12226
323263,12231
8751,12231
6735,12231
8745,12231
6791,12231
6786,12231
8599,12231
7634,12232
7610,12232
75799,12235
83844,12235
61194,12236
85008,12236
85009,12236
85031,12236
19982,12237
59602,12237
15924,12237
74216,12237
19399,12237
19709,12237
17600,12237
85378,12237
11349,12237
60079,12237
74219,12237
17608,12237
19271,12237
79843,12237
12238,12237
63116,12237
17599,12237
17745,12237
302997,12237
52453,12237
59934,12237
18359,12237
17891,12237
58246,12237
24021,12237
19380,12237
63115,12237
75007,12237
14585,12237
19857,12237
18274,12237
9398,12237
52447,12237
55660,12237
18228,12240
14380,12240
9827,12242
58169,12242
9828,12242
87559,12242
327099,12242
46445,12245
321802,12245
321807,12245
46446,12245
321805,12245
321806,12245
14609,12247
14608,12247
326020,12247
326470,12247
49454,12247
52811,12247
86595,12247
9653,12247
14610,12247
74566,12247
49452,12247
5032,12250
12251,12250
5830,12252
5033,12252
75409,12253
75408,12253
38409,12255
38449,12255
38448,12255
38410,12255
306219,12256
72191,12256
72186,12256
306221,12256
9144,12256
10101,12256
72180,12256
327306,12258
57969,12258
57863,12258
232868,12264
26171,12264
44122,12264
225664,12264
42855,12264
57089,12264
39441,12264
35273,12264
24116,12264
233064,12264
299695,12264
24330,12264
43640,12264
31290,12264
33925,12264
232765,12264
23829,12264
42323,12264
31296,12264
32815,12264
227598,12264
230888,12264
311412,12264
51446,12264
34345,12264
240705,12264
44125,12264
225668,12264
57096,12264
26165,12264
60910,12264
235035,12264
39817,12264
225666,12264
34625,12264
34485,12264
232385,12264
51500,12264
26173,12264
227541,12264
38896,12264
60950,12264
26168,12264
60947,12264
235050,12264
23827,12264
51603,12264
42858,12264
34205,12264
39816,12264
60913,12264
31314,12264
39435,12264
33182,12264
42836,12264
26172,12264
24117,12264
235041,12264
233270,12264
34065,12264
35087,12268
35086,12268
280571,12274
280783,12274
280574,12274
280568,12274
63084,12275
73266,12275
63085,12275
42226,12277
39475,12277
42205,12277
37052,12277
35270,12277
43621,12277
34916,12277
35267,12277
42294,12277
42217,12277
34878,12277
60919,12277
39474,12277
42208,12277
43817,12277
38914,12277
42348,12277
40902,12277
35264,12277
37055,12277
43691,12277
44133,12277
36993,12277
27547,12277
42220,12277
37058,12277
42211,12277
36998,12277
43070,12277
37007,12277
37767,12277
35418,12277
57103,12277
42278,12277
42223,12277
42349,12277
42214,12277
60953,12277
83374,12278
83353,12278
83352,12278
74643,12278
74639,12278
74642,12278
83351,12278
74638,12278
74641,12278
74644,12278
4406,12286
4199,12286
4429,12287
4222,12287
4245,12288
4452,12288
4268,12289
4475,12289
4498,12290
4291,12290
4314,12291
4521,12291
4337,12292
4544,12292
4360,12293
4567,12293
4383,12294
4590,12294
4183,12295
10593,12295
4198,12295
4187,12295
4195,12295
4192,12295
10592,12295
4182,12295
14232,12295
4185,12295
4197,12295
4194,12295
10591,12295
4179,12295
4184,12295
4181,12295
4188,12295
4178,12295
31947,12295
86039,12295
10590,12295
4196,12295
4193,12295
4180,12295
4191,12295
4186,12295
4090,12296
10629,12296
4030,12297
4113,12297
4200,12298
4407,12298
4430,12299
4223,12299
4453,12300
4246,12300
4269,12301
4476,12301
4499,12302
4292,12302
4522,12303
4315,12303
4338,12304
4545,12304
4361,12305
4568,12305
4384,12306
4591,12306
4091,12307
3999,12307
4114,12308
4031,12308
4201,12309
4408,12309
4224,12310
4431,12310
4247,12311
4454,12311
4270,12312
4477,12312
4293,12313
4500,12313
4316,12314
4523,12314
4546,12315
4339,12315
4569,12316
4362,12316
4385,12317
4592,12317
4001,12318
4092,12318
4115,12319
4032,12319
4409,12320
4202,12320
4432,12321
4225,12321
4248,12322
4455,12322
4478,12323
4271,12323
4501,12324
4294,12324
4317,12325
4524,12325
4340,12326
4547,12326
4363,12327
4570,12327
4386,12328
4593,12328
4093,12331
4003,12331
4033,12332
10627,12332
4203,12333
4410,12333
4226,12334
4433,12334
4249,12335
4456,12335
4479,12336
4272,12336
4295,12337
4502,12337
4525,12338
4318,12338
4548,12339
4341,12339
4364,12340
4116,12340
4387,12341
4594,12341
4094,12342
4005,12342
4117,12343
4034,12343
4204,12344
4411,12344
4227,12345
4434,12345
4250,12346
4457,12346
4480,12347
4273,12347
4503,12348
4296,12348
4319,12349
4526,12349
4549,12350
4342,12350
12353,12351
4365,12351
4595,12352
4388,12352
4007,12354
10628,12354
4035,12355
10632,12355
4205,12356
4412,12356
4435,12357
4228,12357
4458,12358
4251,12358
4274,12359
4481,12359
4504,12360
4297,12360
4527,12361
4320,12361
4343,12362
4550,12362
4366,12363
4573,12363
4389,12364
4596,12364
4097,12365
4011,12365
4037,12366
4119,12366
4414,12367
4207,12367
4230,12368
4437,12368
4253,12369
4460,12369
4276,12370
4483,12370
4506,12371
4299,12371
4322,12372
4529,12372
4345,12373
4552,12373
4368,12374
4575,12374
4598,12375
4391,12375
4009,12376
4096,12376
4118,12377
12398,12377
4206,12378
4413,12378
4229,12379
4436,12379
4252,12380
4459,12380
4275,12381
4482,12381
4505,12382
4298,12382
4528,12383
4321,12383
4551,12384
4344,12384
4367,12385
4574,12385
4390,12386
4597,12386
10630,12387
4108,12387
4130,12388
4048,12388
4425,12389
4218,12389
4241,12390
4448,12390
4264,12391
4471,12391
4287,12392
4494,12392
4517,12393
4310,12393
4540,12394
4333,12394
4356,12395
4563,12395
4379,12396
4586,12396
4402,12397
4609,12397
4106,12399
10631,12399
4046,12400
4128,12400
4423,12401
4216,12401
4446,12402
4239,12402
4469,12403
4262,12403
4285,12404
4492,12404
4308,12405
4515,12405
4538,12406
4331,12406
4354,12407
4561,12407
4584,12408
4377,12408
4607,12409
4400,12409
12422,12410
12421,12410
12424,12411
12423,12411
10571,12412
10594,12412
10597,12413
10558,12413
10565,12414
10600,12414
10568,12415
10604,12415
10575,12416
10607,12416
10610,12417
10578,12417
10614,12418
10581,12418
10584,12419
10617,12419
10587,12420
10620,12420
12437,12425
12436,12425
12438,12426
12439,12426
10572,12427
10595,12427
10562,12428
10598,12428
10601,12429
10566,12429
10569,12430
10605,12430
10576,12431
10608,12431
10611,12432
10579,12432
10615,12433
10582,12433
10618,12434
10585,12434
10621,12435
10588,12435
12452,12440
12451,12440
12454,12441
12453,12441
10596,12442
10573,12442
10563,12443
10599,12443
10602,12444
10567,12444
10606,12445
10570,12445
10577,12446
10609,12446
10580,12447
10612,12447
10583,12448
10616,12448
66386,12449
66385,12449
10622,12450
10589,12450
4628,12455
4622,12455
14246,12455
4630,12455
4633,12455
4624,12455
4619,12455
4632,12455
4621,12455
10624,12455
4618,12455
4629,12455
4615,12455
4631,12455
4620,12455
4623,12455
4617,12455
4625,12455
4098,12456
4013,12456
4038,12457
4120,12457
4208,12458
4415,12458
4438,12459
4231,12459
4461,12460
4254,12460
4277,12461
4484,12461
4507,12462
4300,12462
4323,12463
4530,12463
4346,12464
4553,12464
4576,12465
4369,12465
4392,12466
4599,12466
4014,12467
4099,12467
4121,12468
4039,12468
4209,12469
4416,12469
4232,12470
4439,12470
4255,12471
4462,12471
12478,12472
4485,12472
4508,12473
4301,12473
4324,12474
4531,12474
4554,12475
4347,12475
4577,12476
4370,12476
4393,12477
4600,12477
4100,12479
4015,12479
4122,12480
4040,12480
4417,12481
4210,12481
4233,12482
4440,12482
4463,12483
12490,12483
4279,12484
4486,12484
4509,12485
4302,12485
4532,12486
4325,12486
4348,12487
4555,12487
4371,12488
4578,12488
4601,12489
4394,12489
4103,12491
4018,12491
4125,12492
4043,12492
4213,12493
4420,12493
4443,12494
4236,12494
4259,12495
4466,12495
4282,12496
4489,12496
4305,12497
4512,12497
4535,12498
4328,12498
4558,12499
4351,12499
4374,12500
4581,12500
4604,12501
4397,12501
4104,12502
4019,12502
4126,12503
4044,12503
4214,12504
4421,12504
4237,12505
4444,12505
4260,12506
4467,12506
4490,12507
4283,12507
4306,12508
4513,12508
4329,12509
4536,12509
4352,12510
4559,12510
4582,12511
4375,12511
4605,12512
4398,12512
12515,12513
12514,12513
12823,12516
55638,12516
321646,12516
55637,12516
55636,12516
321647,12516
13077,12526
13081,12526
13080,12526
13079,12526
13078,12526
35498,12527
35496,12527
35495,12527
35497,12527
4879,12528
4800,12528
4878,12529
5004,12529
4997,12530
4876,12530
4875,12531
4990,12531
4874,12532
4983,12532
4976,12533
4873,12533
4969,12534
4872,12534
4860,12535
4962,12535
4859,12536
4949,12536
10774,12537
4801,12537
4813,12538
4936,12538
4930,12539
4825,12539
4924,12540
5005,12540
4998,12541
4918,12541
4991,12542
4912,12542
4906,12543
4984,12543
4900,12544
4977,12544
4894,12545
4970,12545
4963,12546
4888,12546
4956,12547
4882,12547
4803,12548
10782,12548
4814,12549
10713,12549
4827,12550
4931,12550
5006,12551
4925,12551
4919,12552
4999,12552
4992,12553
4913,12553
4907,12554
4985,12554
4901,12555
4978,12555
4971,12556
4895,12556
4889,12557
4964,12557
4957,12558
4883,12558
10783,12559
4804,12559
4816,12560
10717,12560
12571,12561
4932,12561
4926,12562
5007,12562
5000,12563
4920,12563
4914,12564
4993,12564
4908,12565
12570,12565
4979,12566
4902,12566
4896,12567
4972,12567
4890,12568
4965,12568
4958,12569
4884,12569
4810,12572
10776,12572
4940,12573
4822,12573
4934,12574
4833,12574
5009,12575
4928,12575
4922,12576
5002,12576
4916,12577
12583,12577
4910,12578
4988,12578
4903,12579
4981,12579
4974,12580
4898,12580
4891,12581
4967,12581
4885,12582
4960,12582
10775,12584
10751,12584
4823,12585
4941,12585
4935,12586
4834,12586
4929,12587
5010,12587
5003,12588
4923,12588
4917,12589
4996,12589
4911,12590
4989,12590
4904,12591
4982,12591
4899,12592
4975,12592
4892,12593
4968,12593
4886,12594
4961,12594
10786,12595
4805,12595
4817,12596
4939,12596
4933,12597
12606,12597
4927,12598
5008,12598
4921,12599
5001,12599
4994,12600
4915,12600
4987,12601
4909,12601
4905,12602
4980,12602
4897,12603
4973,12603
4893,12604
4966,12604
4887,12605
4959,12605
10779,12616
10754,12616
10711,12617
10762,12617
10769,12618
10726,12618
10740,12619
10892,12619
10909,12620
10800,12620
10910,12621
10814,12621
10828,12622
10918,12622
10842,12623
10926,12623
10856,12624
10934,12624
10870,12625
10942,12625
10950,12626
10884,12626
10780,12627
10755,12627
10708,12628
10763,12628
10727,12629
10770,12629
10741,12630
10886,12630
10789,12631
10893,12631
10802,12632
10900,12632
10816,12633
10911,12633
10919,12634
10830,12634
10844,12635
10927,12635
10858,12636
10935,12636
10872,12637
10943,12637
10778,12638
10753,12638
10710,12639
10761,12639
10768,12640
10725,12640
10891,12641
10739,12641
10907,12642
10799,12642
10908,12643
10813,12643
10827,12644
10917,12644
10841,12645
10925,12645
10933,12646
10855,12646
10869,12647
10941,12647
10949,12648
10883,12648
10752,12649
10777,12649
10709,12650
10760,12650
10767,12651
10724,12651
10890,12652
10738,12652
10798,12653
10905,12653
10812,12654
10906,12654
10916,12655
10826,12655
10840,12656
10924,12656
10932,12657
10854,12657
10868,12658
10940,12658
10882,12659
10948,12659
10781,12660
10756,12660
10764,12661
10712,12661
10729,12662
10771,12662
10887,12663
10743,12663
10894,12664
10791,12664
10804,12665
10901,12665
10912,12666
10818,12666
10920,12667
10832,12667
10846,12668
10928,12668
10936,12669
10860,12669
10874,12670
10944,12670
12676,12673
12678,12673
12684,12673
12677,12673
12680,12673
12675,12673
12683,12673
12674,12673
12682,12673
12679,12673
12685,12673
12681,12673
12697,12686
12699,12686
12698,12686
12701,12697
12700,12697
12703,12698
12702,12698
12705,12699
12704,12699
4107,12707
4023,12707
4129,12708
4047,12708
4217,12709
4424,12709
4240,12710
4447,12710
4263,12711
10603,12711
4286,12712
4493,12712
4516,12713
10574,12713
4332,12714
10613,12714
4355,12715
4562,12715
4378,12716
4585,12716
4401,12717
10623,12717
4111,12718
4029,12718
4133,12719
4051,12719
4221,12720
4428,12720
4451,12721
4244,12721
4474,12722
4267,12722
4290,12723
4497,12723
4313,12724
4520,12724
4543,12725
4336,12725
4359,12726
4566,12726
4382,12727
4589,12727
4612,12728
4405,12728
4105,12729
4020,12729
4127,12730
4045,12730
4215,12731
4422,12731
4238,12732
4445,12732
4261,12733
4468,12733
4284,12734
4491,12734
4514,12735
4307,12735
4537,12736
4330,12736
4353,12737
4560,12737
4376,12738
4583,12738
4606,12739
4399,12739
4109,12740
4026,12740
4049,12741
4131,12741
4219,12742
4426,12742
4449,12743
4242,12743
4472,12744
4265,12744
4288,12745
4495,12745
4311,12746
4518,12746
4334,12747
4541,12747
4357,12748
4564,12748
4587,12749
4380,12749
4403,12750
4610,12750
12764,12752
4132,12752
4427,12753
4220,12753
4243,12754
4450,12754
5841,12765
5840,12765
232695,12769
232697,12769
232358,12770
61239,12770
232355,12770
61238,12770
61241,12770
232361,12770
61240,12770
232351,12770
14186,12771
14190,12771
14189,12771
14188,12771
14187,12771
234388,12772
5950,12772
5849,12772
5944,12772
5965,12772
12785,12772
44313,12772
323410,12772
5932,12772
5968,12772
12774,12772
5936,12773
5941,12773
66167,12773
265350,12773
5935,12773
12807,12773
12773,12774
276820,12774
276867,12774
323412,12774
276903,12774
323415,12774
276813,12774
5947,12774
276807,12774
74033,12774
232683,12776
232680,12776
61236,12779
61235,12779
5953,12779
61234,12779
61233,12779
61237,12779
276764,12784
276761,12784
232604,12785
232602,12785
232623,12789
232621,12789
232635,12790
232633,12790
277341,12793
277339,12793
277581,12795
16609,12795
276784,12795
16617,12795
16610,12795
277650,12796
277652,12796
12797,12796
12803,12796
277061,12797
277064,12797
281309,12798
277913,12798
277259,12798
277271,12798
277909,12798
277067,12798
277295,12799
277298,12799
66185,12802
66184,12802
66183,12802
281825,12803
281827,12803
16642,12806
16641,12806
16645,12806
16644,12806
16643,12806
232612,12807
232610,12807
4080,12812
3985,12812
12815,12813
12814,12813
3902,12819
13915,12819
302625,12819
3899,12819
3928,12819
321754,12823
84201,12823
84200,12823
290178,12823
290176,12823
321753,12823
87573,12828
50054,12828
87572,12828
50053,12828
4735,12831
4740,12831
4739,12831
71203,12831
4737,12831
4734,12831
4738,12831
71206,12831
4736,12831
4741,12831
4733,12831
10945,12832
10879,12832
10937,12833
10865,12833
10851,12834
10929,12834
10837,12835
10921,12835
10913,12836
10822,12836
10902,12837
10809,12837
10895,12838
10795,12838
10748,12839
10896,12839
10736,12840
10735,12840
10721,12841
10720,12841
10785,12842
10784,12842
10829,12843
4861,12843
10723,12843
19049,12843
10815,12843
18977,12843
4768,12843
10857,12843
10843,12843
19048,12843
10801,12843
10788,12843
10737,12843
10871,12843
14416,12844
14437,12844
14445,12844
14449,12844
14420,12844
14424,12844
14436,12844
14427,12844
14448,12844
14447,12844
14438,12844
4951,12845
4844,12845
66403,12846
4716,12846
4719,12846
4714,12846
223888,12846
4708,12846
4713,12846
76767,12846
4707,12846
4712,12846
4715,12846
10862,12847
19046,12847
10820,12847
10731,12847
10793,12847
10806,12847
10848,12847
14418,12847
10876,12847
19047,12847
4807,12847
10834,12847
10715,12847
10745,12847
10790,12848
10859,12848
10831,12848
10873,12848
10803,12848
10845,12848
14423,12848
19053,12848
4802,12848
19052,12848
10742,12848
10817,12848
10728,12848
4867,12848
10821,12849
10732,12849
10807,12849
19050,12849
4809,12849
10849,12849
14419,12849
10877,12849
10747,12849
10794,12849
10835,12849
10863,12849
10716,12849
19051,12849
19042,12850
4806,12850
10833,12850
10744,12850
10861,12850
10714,12850
10819,12850
10792,12850
10730,12850
10805,12850
19043,12850
10875,12850
10847,12850
14417,12850
19014,12851
10787,12851
4945,12851
18955,12851
12852,12851
84593,12851
18971,12851
4845,12851
19026,12852
12848,12852
18984,12852
4843,12858
4950,12858
4864,12860
4868,12860
4866,12860
4863,12860
10559,12860
10555,12860
10561,12860
10554,12860
4862,12860
4865,12860
10560,12860
10553,12860
8676,12861
8671,12861
8677,12862
8672,12862
8679,12863
8674,12863
13019,12864
13018,12864
13021,12865
13020,12865
13022,12866
13023,12866
12894,12867
12866,12867
12890,12867
12893,12867
12865,12867
7641,12867
12864,12867
12892,12867
12889,12867
12888,12867
12891,12867
12895,12867
286794,12868
286796,12868
286792,12868
286790,12868
286786,12868
286788,12868
286784,12868
286782,12868
17572,12869
17571,12869
17575,12869
17574,12869
17573,12869
17970,12870
17974,12870
17973,12870
17972,12870
17971,12870
18135,12871
18134,12871
13064,12872
13068,12872
13067,12872
13071,12872
13066,12872
13065,12872
13070,12872
13069,12872
12879,12873
12882,12873
7642,12873
12887,12873
12878,12873
12881,12873
12886,12873
12880,12873
12877,12873
12885,12873
12883,12873
12884,12873
17585,12874
17581,12874
17584,12874
17578,12874
17586,12874
17995,12875
17990,12875
17993,12875
17997,12875
17992,12875
18137,12876
18136,12876
13043,12877
13042,12877
13045,12878
13044,12878
13047,12879
13046,12879
13049,12880
13048,12880
13051,12881
13050,12881
13052,12882
13053,12882
13055,12883
13054,12883
13056,12884
13057,12884
13059,12885
13058,12885
13060,12886
13061,12886
13063,12887
13062,12887
13025,12888
13024,12888
13027,12889
13026,12889
13029,12890
13028,12890
13030,12891
13031,12891
13033,12892
13032,12892
13035,12893
13034,12893
13037,12894
13036,12894
13038,12895
13039,12895
12900,12896
22242,12896
12904,12896
12907,12896
12899,12896
12903,12896
12902,12896
12906,12896
12898,12896
12897,12896
12905,12896
7643,12896
12901,12896
22243,12896
12927,12897
12926,12897
12929,12898
12928,12898
12931,12899
12930,12899
12932,12900
12933,12900
12935,12901
12934,12901
12937,12902
12936,12902
12938,12903
12939,12903
12941,12904
12940,12904
12943,12905
12942,12905
12944,12906
12945,12906
12946,12907
12947,12907
12916,12908
12912,12908
12915,12908
7644,12908
12919,12908
12911,12908
22253,12908
12918,12908
12910,12908
12914,12908
22252,12908
12909,12908
12917,12908
12913,12908
12974,12909
12975,12909
12977,12910
12976,12910
12978,12911
12979,12911
12981,12912
12980,12912
12983,12913
12982,12913
12985,12914
12984,12914
12987,12915
12986,12915
12989,12916
12988,12916
12991,12917
12990,12917
12992,12918
12993,12918
12995,12919
12994,12919
12953,12920
12949,12920
22245,12920
12952,12920
12955,12920
22244,12920
12948,12920
12951,12920
12950,12920
12954,12920
12957,12921
12959,12921
22246,12921
12956,12921
12960,12921
12958,12921
22247,12921
12962,12922
12965,12922
12961,12922
22249,12922
12964,12922
22248,12922
12963,12922
12966,12923
12967,12923
286708,12948
286710,12948
286712,12949
286714,12949
286716,12950
286718,12950
286722,12951
286720,12951
286726,12952
286724,12952
286732,12953
286728,12953
286734,12954
286736,12954
286740,12955
286738,12955
17695,12956
17694,12956
17697,12957
17696,12957
17700,12958
17699,12958
17701,12959
17702,12959
17704,12960
17703,12960
18039,12961
18040,12961
18042,12962
18041,12962
18044,12963
18043,12963
18046,12964
18045,12964
18048,12965
18047,12965
22251,12968
13000,12968
13002,12968
12999,12968
22250,12968
13001,12968
12998,12968
12997,12968
13003,12968
12996,12968
22255,12969
13006,12969
22254,12969
13005,12969
13008,12969
13004,12969
13007,12969
13013,12970
13009,12970
13012,12970
13011,12970
22257,12970
22256,12970
13010,12970
13015,12971
13014,12971
286742,12996
286744,12996
286748,12997
286746,12997
286750,12998
286752,12998
286756,12999
286754,12999
286760,13000
286758,13000
286764,13001
286762,13001
286768,13002
286766,13002
286772,13003
286770,13003
17706,13004
17707,13004
17709,13005
17708,13005
17710,13006
17711,13006
17713,13007
17712,13007
17715,13008
17714,13008
18051,13009
18050,13009
18053,13010
18052,13010
18055,13011
18054,13011
18057,13012
18056,13012
18059,13013
18058,13013
286832,13064
286834,13064
286836,13065
286838,13065
286842,13066
286840,13066
286844,13067
286846,13067
286848,13068
286850,13068
286854,13069
286852,13069
286858,13070
286856,13070
286862,13071
286860,13071
3786,13087
68046,13087
68045,13087
3789,13087
3784,13087
13375,13109
13376,13109
13112,13110
13111,13110
13138,13115
13137,13115
13126,13116
13125,13116
13144,13117
13143,13117
13140,13118
13139,13118
13142,13120
13141,13120
13130,13121
13129,13121
13131,13122
13132,13122
62452,13146
62464,13146
62015,13146
63140,13146
67782,13146
64803,13146
293442,13146
62459,13146
19153,13146
263054,13148
263058,13148
263042,13148
263075,13148
263032,13148
263035,13148
13159,13156
13158,13156
13161,13160
13162,13160
13186,13165
13167,13165
13166,13165
45274,13176
45273,13176
7338,13188
7385,13188
7339,13189
7386,13189
7373,13190
7359,13190
7376,13191
7366,13191
7365,13192
7377,13192
7378,13193
7364,13193
7379,13194
7363,13194
7380,13195
7362,13195
7447,13196
7435,13196
7452,13197
7453,13197
13164,13198
13163,13198
7436,13199
7438,13199
13150,13200
13149,13200
13153,13201
13152,13201
13213,13209
13212,13209
13217,13215
13216,13215
13220,13218
13219,13218
7442,13221
7445,13221
7446,13222
7444,13222
7451,13223
13197,13223
13196,13223
9552,13224
9564,13224
7216,13225
9473,13225
13230,13228
13229,13228
13233,13231
13232,13231
13236,13234
13235,13234
11359,13237
9465,13237
9291,13238
9466,13238
13251,13249
9273,13249
13250,13249
13883,13256
13884,13256
7508,13268
7420,13268
7507,13269
7419,13269
7426,13270
7398,13270
7400,13271
7428,13271
7399,13272
7427,13272
7416,13273
7504,13273
7417,13275
7505,13275
7418,13276
7506,13276
7422,13277
7509,13277
8620,13278
13279,13278
68852,13278
8635,13280
8619,13280
13269,13285
13268,13285
27425,13285
13276,13285
13275,13285
9447,13289
9422,13289
8678,13290
8673,13290
9450,13291
9425,13291
9451,13292
9428,13292
23130,13303
23131,13303
13306,13304
13307,13304
61589,13305
61588,13305
18180,13308
18179,13308
13311,13309
13310,13309
13317,13315
13316,13315
13320,13318
13319,13318
13323,13321
13322,13321
13326,13324
13325,13324
13331,13329
13330,13329
13334,13332
13333,13332
13336,13335
13337,13335
13341,13338
13344,13338
13343,13338
13342,13338
13347,13341
13346,13341
13349,13342
13348,13342
13351,13343
13350,13343
13353,13344
13352,13344
9757,13354
9756,13354
9758,13354
13359,13357
13358,13357
76897,13360
265200,13360
15735,13360
76896,13360
76894,13360
76895,13360
13362,13361
13365,13361
13364,13361
15808,13361
13369,13367
13368,13367
49180,13367
13371,13370
13372,13370
13382,13379
13381,13379
13383,13380
13384,13380
13392,13385
13393,13385
13391,13386
13390,13386
13389,13387
13388,13387
13396,13394
13395,13394
13399,13397
13398,13397
13402,13400
13401,13400
13404,13401
13403,13401
13406,13402
13405,13402
13408,13407
13409,13407
13412,13410
13411,13410
13415,13413
13414,13413
13417,13416
13418,13416
13425,13422
13424,13422
13423,13422
25009,13422
13426,13422
24951,13423
13736,13423
13681,13423
25555,13424
13735,13424
13694,13424
27272,13425
13734,13425
13707,13425
27276,13426
13733,13426
13720,13426
7397,13428
7423,13428
7404,13429
7432,13429
13098,13438
13101,13438
9350,13438
13108,13438
13436,13438
4679,13438
13107,13438
9299,13438
13102,13439
13249,13439
9239,13439
9276,13439
13248,13439
13104,13439
9241,13439
13103,13439
13099,13439
9238,13439
9307,13439
13106,13439
3756,13440
3764,13440
8667,13442
8662,13442
8663,13443
9438,13443
9437,13444
8661,13444
8670,13445
8675,13445
4842,13446
4839,13446
4947,13447
4948,13447
4946,13447
297139,13451
13455,13451
23239,13451
23817,13451
63554,13451
63561,13451
297047,13451
23254,13451
63558,13451
23245,13451
13454,13451
296310,13451
63560,13451
63566,13451
13453,13451
63556,13451
296344,13451
296304,13451
63543,13451
23260,13451
63550,13451
63562,13451
296297,13451
23809,13451
63555,13451
327331,13451
63559,13451
63551,13451
13456,13453
13452,13453
23223,13454
23224,13454
23226,13455
23225,13455
24231,13457
24783,13457
24044,13457
24782,13457
24781,13457
24784,13457
26507,13458
26354,13458
26407,13458
24059,13458
24245,13458
26457,13458
13462,13460
13461,13460
8655,13477
8657,13477
31749,13479
24826,13479
13480,13479
9143,13479
24293,13480
24297,13480
24296,13480
24299,13480
24295,13480
24298,13480
24294,13480
13554,13550
16062,13550
10456,13550
16068,13551
10457,13551
13555,13551
24931,13554
24926,13554
24930,13554
24929,13554
24928,13554
24927,13554
24935,13555
24934,13555
24937,13555
24933,13555
24936,13555
24932,13555
24066,13562
16222,13562
9147,13562
16223,13563
9148,13563
16224,13563
24067,13563
24068,13564
9162,13564
9163,13565
24077,13565
16225,13565
30448,13565
30440,13565
30443,13566
24065,13566
16226,13566
30449,13566
9164,13566
13569,13567
13568,13567
13572,13570
13571,13570
13567,13573
24547,13573
24546,13573
13570,13573
13577,13573
26067,13576
11944,13576
32335,13576
13580,13577
13584,13577
9145,13577
13579,13577
13583,13577
13587,13577
10064,13577
13578,13577
11994,13577
13586,13577
13582,13577
13581,13577
9146,13577
13585,13577
13591,13578
13590,13578
13593,13579
13592,13579
13595,13580
13594,13580
13597,13581
13596,13581
13599,13582
13598,13582
13601,13583
13600,13583
13603,13584
13602,13584
13605,13585
13604,13585
13607,13586
13606,13586
13609,13587
13608,13587
13866,13610
13867,13610
9160,13612
10521,13612
13614,13613
16227,13613
8748,13613
65547,13613
24701,13613
13612,13625
75794,13625
16230,13625
75793,13625
65598,13625
27091,13628
27147,13628
27259,13628
24269,13628
27203,13628
24272,13629
24087,13629
27153,13629
27209,13629
27265,13629
27097,13629
13652,13649
13656,13649
13660,13649
13659,13649
13651,13649
13655,13649
13658,13649
13654,13649
13657,13649
13662,13649
13653,13649
13661,13649
31275,13650
31279,13650
31278,13650
31277,13650
31276,13650
24950,13664
13666,13664
13665,13664
13673,13665
13680,13665
28195,13665
13677,13665
28194,13665
13676,13665
13672,13665
13667,13665
13670,13665
13675,13665
13679,13665
13671,13665
13674,13665
13678,13665
26566,13666
26565,13666
26569,13666
26568,13666
26567,13666
26989,13667
26990,13667
25381,13668
26091,13668
25302,13668
26090,13668
26093,13668
26092,13668
27600,13669
27599,13669
27535,13669
27598,13669
27601,13669
26992,13670
26991,13670
26994,13671
26993,13671
26996,13672
26995,13672
26998,13673
26997,13673
26999,13674
27000,13674
27002,13675
27001,13675
27003,13676
27004,13676
27006,13677
27005,13677
27007,13678
27008,13678
27010,13679
27009,13679
27011,13680
27012,13680
13686,13681
13693,13681
13692,13681
13685,13681
13689,13681
13683,13681
13691,13681
13684,13681
13688,13681
13682,13681
13690,13681
13687,13681
13698,13694
13706,13694
13702,13694
13697,13694
13701,13694
13705,13694
13695,13694
13696,13694
13704,13694
13700,13694
13699,13694
13703,13694
13719,13707
13711,13707
13715,13707
13718,13707
13710,13707
13714,13707
13709,13707
13713,13707
13717,13707
13708,13707
13712,13707
13716,13707
13724,13720
13727,13720
13723,13720
13730,13720
13721,13720
13722,13720
13726,13720
13732,13720
13725,13720
13729,13720
13728,13720
13731,13720
16060,13733
16059,13733
16058,13733
16061,13733
16056,13734
16055,13734
16054,13734
